type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15
111,-0.02072366699576378,-0.021789608523249626,0.01078534871339798,0.0005165256443433464,0.02291977033019066,-0.0031657633371651173,-0.027510736137628555,0.027051152661442757,-0.013498356565833092,-0.008187755942344666,0.012815261259675026,-0.013305301778018475,-0.016503384336829185,-0.026567643508315086,0.0006531188846565783,0.030432863160967827
112,-0.024904349818825722,-0.006094340700656176,0.005747513379901648,-0.02396434172987938,-0.018000654876232147,0.029149089008569717,0.014303900301456451,0.02556164190173149,-0.012439878657460213,-0.013044816441833973,0.028059035539627075,0.0029233975801616907,0.00381354964338243,0.03115037828683853,0.005925871431827545,0.013993797823786736
113,-0.01822543703019619,-0.03001359850168228,-0.02409200742840767,-0.0014593064552173018,0.010350658558309078,-0.004185354337096214,0.0003072503604926169,0.0063734292052686214,-0.005919449031352997,-0.016967320814728737,-0.010387037880718708,0.015700001269578934,-0.02271542139351368,0.012906224466860294,0.011996118351817131,0.028313465416431427
114,0.01984468288719654,0.023848794400691986,0.022982804104685783,0.0034687239676713943,0.020104719325900078,-0.00414079986512661,-0.0026251645758748055,0.015125969424843788,0.027674870565533638,0.003092115977779031,-0.02958822064101696,-0.026796424761414528,-0.017641685903072357,0.01775423064827919,-0.031024161726236343,0.017877904698252678
115,0.004107124172151089,-0.0022962975781410933,0.017745818942785263,-0.007653959095478058,-0.020909951999783516,0.022931385785341263,-0.00858856551349163,-0.02437867969274521,-0.025435132905840874,-0.017684396356344223,-0.012783335521817207,-0.0038289502263069153,-0.030392471700906754,0.02420610934495926,0.029069969430565834,-0.004626004956662655
116,0.03100789524614811,0.014720981940627098,0.02087930403649807,0.0031334825325757265,0.01230347529053688,0.0014402125962078571,0.015026148408651352,0.00036722319782711565,-0.009400265291333199,0.010368142277002335,-0.021307041868567467,0.02201150916516781,0.02984130010008812,-0.002804150339215994,-0.01156552042812109,0.014072434976696968
117,0.013414882123470306,0.029261823743581772,0.020941870287060738,0.028259383514523506,-0.02149815298616886,0.02625688724219799,0.02286534756422043,0.010788153856992722,-0.01409237366169691,0.0027038089465349913,-0.02849969081580639,0.01972956769168377,0.027544492855668068,-0.03092195652425289,0.019342217594385147,-0.02094867266714573
118,-0.0023708182852715254,-0.03014867939054966,0.023394687101244926,-0.012898397631943226,-0.011942045763134956,0.030273454263806343,0.005465807858854532,0.0061131687834858894,0.020286768674850464,0.012920917011797428,-0.006140898913145065,-0.024157844483852386,0.005510021932423115,-0.029062211513519287,-0.010438207536935806,-0.0008664086344651878
119,0.0031404781620949507,-0.03026149421930313,-0.006058831699192524,-0.005565105937421322,0.014651509933173656,-0.009882315061986446,-0.026067504659295082,0.008467601612210274,-0.015114502981305122,0.00600734818726778,-0.00453866645693779,0.003006462473422289,-0.009589901193976402,0.018282566219568253,0.020395739004015923,0.004222328308969736
12,0.017727896571159363,0.026490388438105583,0.030587194487452507,-0.010175041854381561,0.012193670496344566,-0.03041333518922329,-0.014048154465854168,-0.02654331736266613,0.0035878296475857496,0.004020364955067635,-0.013015895150601864,0.002283693291246891,-0.008343675173819065,0.017206592485308647,0.0028927207458764315,-0.020542629063129425
120,-0.007495507597923279,-0.025349151343107224,0.016582299023866653,-0.0036240220069885254,-0.003001396544277668,-0.01623293198645115,-0.029757656157016754,-0.0012673309538513422,-0.027252959087491035,0.02257774956524372,-0.022405190393328667,-0.013644869439303875,0.02982363849878311,-0.01575087569653988,0.023618357256054878,-0.028932418674230576
121,-0.009736698120832443,-0.01971651054918766,-0.024960827082395554,-9.675094770500436e-05,0.018406733870506287,-0.0276064183562994,-0.02991349995136261,-0.02054385282099247,0.01434823777526617,0.02248820662498474,0.027629582211375237,-0.0009002464939840138,-0.009322203695774078,-0.02959723398089409,-0.01978633739054203,0.00820151250809431
122,-0.026188816875219345,0.029118092730641365,-0.0062163760885596275,-0.001797296921722591,-0.004035033285617828,-0.03064793162047863,0.018008742481470108,-0.02511778101325035,-0.030845127999782562,-0.015687981620430946,0.02696511335670948,0.0174819715321064,-0.010600622743368149,0.007466291077435017,-0.011499288491904736,-0.0054700253531336784
123,0.01883021742105484,0.008281160145998001,0.02144520729780197,-0.021884256973862648,0.01793034002184868,0.007207836024463177,-0.011050164699554443,0.004888992756605148,0.013038023374974728,-0.029259415343403816,-0.00046377890976145864,-0.01907935179769993,-0.024460244923830032,-0.026874713599681854,-0.030236752703785896,-0.024320928379893303
124,0.021078094840049744,0.012005195952951908,-0.014358699321746826,0.0008617002749815583,0.02003701962530613,-0.014190957881510258,0.0073083918541669846,-0.025654442608356476,-0.0038253488019108772,-0.010325380600988865,0.008849073201417923,0.017693229019641876,-0.01912202499806881,0.028150759637355804,0.006957742385566235,0.030056970193982124
125,-0.022270567715168,0.004000144544988871,-0.027109267190098763,0.023903055116534233,-0.0022367394994944334,0.014644374139606953,0.025634611025452614,0.01567058637738228,-0.010105579160153866,0.023112645372748375,0.012721901759505272,-0.021553127095103264,-0.013127632439136505,0.02965039201080799,0.0025085420347750187,0.03009966015815735
126,0.030803846195340157,-0.026154899969697,-0.008353766985237598,-0.025447702035307884,0.02546805888414383,0.027826374396681786,-0.021851181983947754,0.030468812212347984,0.012745829299092293,0.017210887745022774,0.027391968294978142,-0.010320911183953285,0.014223266392946243,0.023142080754041672,0.01776079274713993,0.0001410586410202086
127,-0.016062280163168907,-0.008875870145857334,0.02587020769715309,-0.006869258359074593,0.021796585991978645,0.013750791549682617,-0.012834887951612473,-0.0011712592095136642,0.028675366193056107,0.0248512364923954,-0.009473186917603016,0.006783483549952507,0.0016772923991084099,-0.017436668276786804,0.026120005175471306,-0.008333421312272549
128,-0.025464370846748352,-0.005213287193328142,0.02853955700993538,-0.023517660796642303,0.015094880014657974,0.025150790810585022,-0.01759195700287819,-0.016269607469439507,-0.009324055165052414,-0.005550394766032696,-0.015285308472812176,-0.023357128724455833,0.020356949418783188,0.010427176021039486,0.00401959428563714,0.001963274320587516
129,-0.013317184522747993,-0.029027387499809265,0.003948122728615999,0.01994316093623638,0.026318058371543884,0.008414329960942268,0.009610204957425594,0.0020254591945558786,-0.007989405654370785,0.00964462012052536,0.0018943619215860963,0.030227702111005783,0.02284114994108677,-0.007827239111065865,-0.027396922931075096,-0.025798765942454338
13,0.013115574605762959,-0.001125698327086866,0.00797208957374096,-0.020186053588986397,-0.02580634318292141,0.020517610013484955,0.024921009317040443,-0.028138292953372,-0.025430899113416672,0.011584131047129631,0.026202993467450142,0.0249386765062809,0.005039732903242111,0.007792043033987284,0.023223936557769775,-0.0269465334713459
130,-0.023336589336395264,-8.60945692693349e-06,-0.009323633275926113,-0.0067692967131733894,-0.004188629798591137,-0.012231605127453804,-0.0208596158772707,0.011906941421329975,-0.012091148644685745,-0.019526468589901924,-0.030039023607969284,-0.015666982159018517,0.027610382065176964,-0.00976747926324606,0.01008890476077795,0.0038835445884615183
131,-0.026843184605240822,-0.021786672994494438,0.010142303071916103,0.02418210357427597,0.011498545296490192,0.020504219457507133,0.016782602295279503,-0.009354716166853905,-0.030531179159879684,-0.012744240462779999,0.02103770524263382,0.0022339699789881706,0.021936384961009026,0.027994630858302116,-0.01707581989467144,-0.016585687175393105
132,-0.005691244266927242,-0.01725485362112522,0.006721850950270891,0.009964867495000362,0.03023509494960308,-0.001280841650441289,-0.0169527605175972,-0.007695627398788929,0.02172917313873768,-0.02728240005671978,0.0291359331458807,-0.0021811018232256174,0.009319497272372246,0.03041774407029152,-0.02290915511548519,-0.020867949351668358
133,0.029064485803246498,-0.0052474988624453545,-0.0016875346191227436,-0.01903374120593071,-0.00898492056876421,-0.025206245481967926,0.023025240749120712,-0.02793099358677864,0.029768183827400208,0.014301939867436886,0.023424290120601654,0.009853240102529526,-0.028188535943627357,-0.009768459014594555,-0.017474131658673286,-0.031070217490196228
134,-0.010642936453223228,0.018510183319449425,0.016316663473844528,-0.026054589077830315,0.029573334380984306,0.019935650750994682,-0.0227638091892004,-0.01688183844089508,0.0057317232713103294,0.0022930060513317585,0.017709674313664436,0.0108308931812644,0.002871180884540081,0.02260800264775753,0.026585297659039497,-0.02467556670308113
135,-0.0020527124870568514,-0.030293067917227745,0.0006951543618924916,-0.018682101741433144,0.02203894406557083,-0.026683678850531578,-0.013668745756149292,-0.005754795856773853,-0.021076878532767296,-0.025531630963087082,0.016772257164120674,-0.010675560683012009,0.028132393956184387,0.019157888367772102,0.019142532721161842,-0.020544253289699554
136,-0.025659674778580666,0.027868524193763733,0.010586360469460487,0.007283187471330166,-0.0026581084821373224,-0.027275195345282555,-0.03043769672513008,-0.020141592249274254,-0.004124761559069157,-0.0042253052815794945,0.004887344781309366,-0.00031496662995778024,-0.017040777951478958,-0.006766109261661768,-0.025928156450390816,-0.018852336332201958
137,0.01388546172529459,0.0164249986410141,-0.011437376029789448,0.007922246120870113,0.025773582980036736,0.007242744788527489,0.010086375288665295,0.027174927294254303,-0.010969884693622589,-0.013287534937262535,0.02180354669690132,0.02177530713379383,-0.022208239883184433,0.02323460578918457,-0.005027842707931995,0.031180793419480324
138,0.022615719586610794,0.01719750091433525,0.009810522198677063,-0.008889527060091496,0.019517770037055016,0.02011275291442871,-0.007473264820873737,0.02711021713912487,0.02286086045205593,-0.012961611151695251,0.0003245254629291594,0.013196945190429688,-0.005933177657425404,-0.025244615972042084,-0.03083137981593609,-0.022449828684329987
139,0.0034905385691672564,0.0027039083652198315,-0.002702239900827408,-0.028772523626685143,0.0024751729797571898,-0.029965179041028023,0.0267926175147295,0.006886782590299845,-0.0059762862510979176,0.010763637721538544,0.022752869874238968,0.011139411479234695,0.027637505903840065,-0.0017320464830845594,-0.016913805156946182,0.011175169609487057
14,0.025500228628516197,0.002594228833913803,-0.002015520352870226,5.078588947071694e-05,0.0015598642639815807,0.023173950612545013,-0.02845012955367565,-0.018059421330690384,0.011883306317031384,0.0037603394594043493,0.017096728086471558,-0.027421772480010986,0.01773725636303425,-0.0303940512239933,0.014749066904187202,-0.0012784759746864438
140,0.025537239387631416,-0.01614139974117279,-0.019079498946666718,-0.009905454702675343,-0.0010213828645646572,-0.02004004456102848,-0.021216927096247673,-0.011383408680558205,0.003329104045405984,-0.0037035776767879725,0.0305169690400362,0.01864595152437687,0.011343131773173809,-0.030977504327893257,-0.001660826033912599,0.022209931164979935
141,0.013173225335776806,0.008455505594611168,-0.00325556262396276,-0.027591615915298462,-0.0037469712551683187,-0.005862630438059568,-0.028431367129087448,-0.00958959385752678,-0.018906859681010246,0.023672029376029968,-0.010524270124733448,0.015081627294421196,0.016713913530111313,0.013044323772192001,0.0032723085023462772,0.010328573174774647
142,0.010046129114925861,0.007915378548204899,-0.029020126909017563,0.02633517235517502,0.02483562007546425,-0.02094416320323944,0.006734368856996298,-0.027607155963778496,-0.013645070604979992,0.023936480283737183,0.002319233724847436,-0.02893185429275036,-0.010686026886105537,-0.0022731462959200144,-0.030425935983657837,0.02629280462861061
143,-0.009897359646856785,0.029816167429089546,0.018328439444303513,0.001188575872220099,-0.005276595242321491,0.0014197174459695816,-0.01721051335334778,-0.018215790390968323,-0.019980749115347862,0.02825063094496727,0.021469121798872948,0.0224321186542511,0.007990868762135506,0.02773244120180607,0.018023686483502388,0.022447386756539345
144,-0.005422036629170179,-0.013216285035014153,-0.026747118681669235,-0.00637334818020463,-0.011412069201469421,0.001875016838312149,0.010305235162377357,0.020729931071400642,-0.029312461614608765,0.029537728056311607,-0.005308697000145912,0.0008912599296309054,-0.010541592724621296,-0.014424082823097706,-0.024700894951820374,-0.02931831404566765
145,-0.01767379231750965,0.02919134870171547,0.02958470582962036,-0.0011399000650271773,-0.0030275522731244564,0.023951755836606026,0.011687506921589375,0.02763684093952179,-0.021602367982268333,-0.0049228244461119175,0.006794687360525131,0.0015932820970192552,0.025584476068615913,0.021568914875388145,0.02571599930524826,0.011218543164432049
146,0.028557250276207924,0.001559650874696672,0.023172736167907715,-0.00501757999882102,-0.030917033553123474,0.021256254985928535,-0.0026413733139634132,0.017835861071944237,-0.011579365469515324,0.02544499933719635,-0.0012700447114184499,0.025635862722992897,-0.01204062718898058,-0.010195317678153515,-0.003426260082051158,-0.021418776363134384
147,0.008740577846765518,-0.011568001471459866,0.015946412459015846,-0.02075198106467724,0.0313459075987339,-0.019968407228589058,0.002609727205708623,-0.007818659767508507,-0.028798094019293785,0.0020996134262531996,-0.02033553645014763,0.0037762774154543877,-0.023544766008853912,-0.021457873284816742,-0.01209915243089199,0.007054176181554794
148,0.026583993807435036,0.025548892095685005,0.006417291704565287,-0.028994150459766388,0.0128084821626544,-0.02540736086666584,-0.01718219928443432,-0.01840088702738285,-0.022907966747879982,-0.019894279539585114,-0.013309689238667488,-0.002114521339535713,0.02944900281727314,0.007813041098415852,-0.011425105854868889,0.0020825457759201527
149,0.020822377875447273,-0.012621739879250526,-0.024572692811489105,-0.030477380380034447,0.0013467957032844424,0.019260618835687637,0.020239461213350296,-0.004674939438700676,-0.0006575504085049033,0.02039394900202751,-0.029743075370788574,-0.02232998237013817,0.0010248036123812199,-0.001591983949765563,-0.004959028214216232,0.015097995288670063
15,0.004488714504987001,0.022291677072644234,-0.009311712346971035,-0.0013150267768651247,-0.005175619851797819,0.03090612217783928,0.017047367990016937,-0.00665643997490406,-0.010800031945109367,0.01085744984447956,0.03063765913248062,-0.022018494084477425,0.02023792266845703,-0.012966645881533623,0.0009938714792951941,0.008104320615530014
150,0.02070315182209015,-0.0035065426491200924,-0.01815411075949669,0.00403476320207119,0.02916913665831089,-0.021297238767147064,0.0028356509283185005,0.009721096605062485,0.016733715310692787,0.01584049127995968,0.026984646916389465,0.007633571047335863,0.024808142334222794,-0.013997930102050304,-0.009298333898186684,-0.014674412086606026
151,-0.025479458272457123,0.01721620000898838,-0.029749242588877678,-0.019952382892370224,-0.009800933301448822,0.002080572070553899,0.005805930122733116,0.02050841599702835,-0.002667870605364442,0.006584995426237583,0.029742572456598282,0.013917592354118824,0.0027027761097997427,-0.011864366941154003,0.001305777346715331,-0.00038528552977368236
152,0.011738060973584652,-0.011504413560032845,-0.011489907279610634,0.022423088550567627,0.0038848400581628084,-0.021821249276399612,0.00710618169978261,0.024090422317385674,-0.011505813337862492,0.002043572487309575,-0.008314631879329681,-0.0009873221861198545,-0.009853803552687168,-0.007673369720578194,-0.020609760656952858,0.023959143087267876
153,0.027225270867347717,-0.019741572439670563,-0.022669902071356773,0.02466150000691414,-0.019014636054635048,-0.0015958374133333564,-0.025617223232984543,0.03091973438858986,0.022168686613440514,-0.006228405516594648,-0.0040696230717003345,0.003550725057721138,-0.01942550577223301,0.0020825867541134357,0.02850354090332985,0.03055284358561039
154,0.008857686072587967,0.03078620322048664,0.009031030349433422,-0.02578890137374401,0.012045224197208881,0.01668187417089939,-0.009720169007778168,0.0006714965566061437,0.027529675513505936,-0.0017206454649567604,0.0015344434650614858,0.0027776628267019987,0.013305911794304848,0.007837522774934769,0.01617562770843506,0.010444900020956993
155,0.019853029400110245,0.018319815397262573,1.409368087479379e-05,0.010072093456983566,0.016326099634170532,-0.02819756418466568,0.027032267302274704,-0.02723897621035576,0.003273941343650222,-0.022746829316020012,-0.007047099526971579,0.0016957406187430024,0.02808666042983532,0.001585460500791669,-0.008254989050328732,0.01551482081413269
156,-0.017139982432127,-0.02040931023657322,0.020728642120957375,0.0067177414894104,0.031138038262724876,0.00017933383060153574,-0.02140614576637745,-0.0037051404360681772,0.018069354817271233,0.02354324795305729,-0.02516360394656658,-0.02974097430706024,-0.009952609427273273,0.016600167378783226,-0.017915304750204086,0.011543326079845428
157,0.020885638892650604,0.008373742923140526,-0.002423394937068224,0.030395712703466415,-0.015342982485890388,0.02045176364481449,0.016583025455474854,0.018245134502649307,0.011938037350773811,0.02712417207658291,-0.013756047002971172,0.021353228017687798,0.025064900517463684,-0.02219107374548912,0.022939683869481087,0.009206629358232021
158,0.0019715300295501947,0.0031429436057806015,0.007734731305390596,-0.020139619708061218,-0.023072076961398125,-0.005901695694774389,-0.02944285050034523,-0.029119929298758507,-0.0105747627094388,-0.006770545616745949,-0.024662764742970467,-0.0018167590023949742,-0.011713741347193718,0.026591932401061058,-0.014065410941839218,-0.020885201171040535
159,-0.0234523955732584,-0.01710858754813671,0.01772964559495449,0.011585483327507973,0.0039072162471711636,-0.01733688823878765,0.021429279819130898,-0.0014212167588993907,0.021781470626592636,0.012977039441466331,0.02758493833243847,0.022988729178905487,0.010385829024016857,-0.02576015144586563,-0.023844411596655846,0.006219475530087948
16,-0.029583314433693886,-0.013410010375082493,0.0169659536331892,0.008206212893128395,-0.005374044179916382,-0.010133488103747368,-0.002349540824070573,0.004825712647289038,0.0171376820653677,0.02591555565595627,-0.018884524703025818,-0.030658626928925514,0.030240464955568314,-0.02301046997308731,0.018058734014630318,-0.008927070535719395
160,-0.014014355838298798,-0.026775522157549858,0.016294728964567184,0.019958894699811935,0.030747296288609505,0.02818913571536541,-0.026940280571579933,-0.02877308614552021,0.010446283034980297,-0.007513486780226231,0.01928308792412281,-0.0005936978850513697,0.028259718790650368,-0.0088674146682024,0.03042234294116497,-0.008702428080141544
161,0.02399345301091671,0.019060080870985985,-0.006419248413294554,-0.028094260022044182,-0.028459081426262856,0.020941587164998055,0.025287652388215065,-0.030425626784563065,-0.030553799122571945,0.028605302795767784,0.0253769364207983,-0.007409883663058281,0.015133637003600597,-0.007052374072372913,-0.026339489966630936,0.013032007962465286
162,-0.019634200260043144,0.02251225896179676,-0.012695281766355038,-0.021569637581706047,-0.010968130081892014,-0.005263437982648611,0.006500898394733667,0.004072426352649927,0.012241571210324764,0.013149377889931202,-0.007321588695049286,0.008884726092219353,0.004611410666257143,0.017678581178188324,0.030333107337355614,-0.024956103414297104
163,0.010649293661117554,-0.008153299801051617,-0.012097945436835289,0.006861294154077768,0.01929006166756153,-0.02126183547079563,0.007993567734956741,0.0013501831563189626,0.020623615011572838,-0.00887908972799778,-0.02603350393474102,0.016936521977186203,-0.01653910242021084,-0.012320229783654213,-0.02826729416847229,-0.0056210472248494625
164,0.014653022401034832,0.02879147045314312,-0.010449786670506,-0.0006983564235270023,-0.02719856984913349,0.008654545992612839,-0.019487645477056503,0.0145873399451375,0.023488661274313927,0.031151143833994865,0.010924380272626877,0.030578764155507088,0.002161402953788638,-0.028797747567296028,-0.019299935549497604,-0.022637443616986275
165,0.029891205951571465,0.024184444919228554,-0.02245429717004299,0.02400520071387291,-0.01810009963810444,-0.019140390679240227,0.0013704504817724228,0.025800997391343117,0.021281542256474495,-5.911306288908236e-05,-0.026878032833337784,-0.028365792706608772,0.02926430106163025,-0.01378795225173235,-0.0010481042554602027,-0.02567647583782673
166,-0.018941080197691917,-0.01453840546309948,-0.03104451671242714,0.01961394213140011,0.003813604824244976,0.02574196457862854,0.0016454682918265462,-0.009711328893899918,0.021972548216581345,0.0020793569274246693,0.02922232262790203,0.008787276223301888,0.023041998967528343,0.026457810774445534,0.0298601146787405,-0.005743718706071377
167,0.00827319361269474,-0.02248144894838333,-0.001243875245563686,-0.002940095728263259,-0.011601140722632408,-0.007339436560869217,0.025923598557710648,0.027174467220902443,0.008515600115060806,0.007818435318768024,-0.01673022471368313,0.008007782511413097,0.011114037595689297,-0.009364943951368332,-0.00040045889909379184,-0.0181066133081913
168,0.014705306850373745,-0.029566122218966484,-0.02683730609714985,0.029316667467355728,-0.010994895361363888,0.0016402752371504903,-0.0035698525607585907,0.026213524863123894,0.01715920865535736,-0.02218003198504448,-0.007982224225997925,-0.019920548424124718,-0.008460265584290028,0.01322311069816351,-0.0029521689284592867,0.031177278608083725
169,-0.0057045891880989075,-0.003351522609591484,-0.004831974860280752,-0.013612362556159496,-0.00026417331537231803,0.013442727737128735,-0.006474388297647238,-0.02454504743218422,0.014367225579917431,-0.011905654333531857,0.009956037625670433,0.011105445213615894,-0.014966815710067749,0.012371726334095001,0.0004601941618602723,0.024940740317106247
17,0.004385001491755247,-0.008804041892290115,-0.030648138374090195,-0.016215337440371513,-0.01331414096057415,-0.029137033969163895,0.022599903866648674,-0.0001613377535250038,0.0023248037323355675,0.007766030263155699,0.02837444469332695,0.0238773375749588,0.021744394674897194,0.002498852089047432,-0.014148304238915443,0.017064763233065605
170,-0.006207932252436876,-0.02369656413793564,0.022695152088999748,0.025876488536596298,0.012601634487509727,-0.018102511763572693,0.005811470095068216,-0.02916412428021431,-0.022206993773579597,0.01589331589639187,0.027282830327749252,-0.024334896355867386,-0.004951912444084883,0.012448923662304878,0.01835257187485695,-0.007981211878359318
171,-0.0024698046036064625,-0.013325953856110573,-0.021800994873046875,-0.0028340183198451996,-0.015344932675361633,0.007470611482858658,-0.004344400018453598,0.025508489459753036,0.014762218110263348,0.011269359849393368,-0.017240436747670174,0.013789950869977474,-0.030178990215063095,0.013849049806594849,0.02549259178340435,0.005346091464161873
172,0.0061150058172643185,-0.014433694072067738,-0.0026694023981690407,0.006611943244934082,-0.0005554646486416459,0.004347555804997683,-0.02504931390285492,-0.02438339591026306,-0.027894584462046623,-0.014017940498888493,0.026638304814696312,0.010075719095766544,0.02123858593404293,0.01815740019083023,0.01651625521481037,-0.014249796979129314
173,0.002525393385440111,-0.02766255848109722,-0.013751315884292126,0.028746958822011948,0.010451328940689564,0.01963367499411106,-0.02144199050962925,-0.008174839429557323,-0.024830669164657593,0.014664961956441402,0.009620140306651592,0.024924326688051224,-0.029913220554590225,0.013835729099810123,-0.006238057743757963,-0.027990959584712982
174,-0.012003462761640549,-0.007920320145785809,-0.02084985189139843,-0.02724955976009369,-0.016066603362560272,0.029315747320652008,-0.014814437367022038,0.025273900479078293,-0.025989916175603867,-0.016364531591534615,0.005868141073733568,-0.030334465205669403,0.006670516449958086,-0.014524008147418499,-0.0021895349491387606,0.0038802367635071278
175,-0.009374977089464664,0.027156436815857887,0.009567467495799065,0.02443518303334713,0.02760615013539791,-0.014587003737688065,0.02017028257250786,-0.013362215831875801,0.002348564565181732,-6.653361924691126e-05,0.021629301831126213,0.030306071043014526,0.019947396591305733,-0.029787611216306686,-0.023111211135983467,0.0031708579044789076
176,-0.02560470625758171,-0.021813243627548218,-0.011279499158263206,0.015429481863975525,0.01932983286678791,-0.011958465911448002,0.0006659373175352812,-0.007634613197296858,-0.02945130504667759,0.015600822865962982,0.009800082072615623,-0.005169162526726723,0.012122021056711674,-0.025385688990354538,0.011153238825500011,0.006277172826230526
177,-0.00012283981777727604,-0.02225874736905098,-0.02846052497625351,-0.019371142610907555,0.005050698760896921,-0.028647826984524727,0.016581803560256958,0.009383101016283035,0.028776094317436218,-0.026687972247600555,-0.01061120256781578,-0.004795352462679148,0.006551395636051893,0.019001588225364685,-0.013319993391633034,0.009372754953801632
178,-0.003910309635102749,0.02889658696949482,-0.014670874923467636,0.025453899055719376,0.027440594509243965,-0.01335905771702528,-0.010598631575703621,0.0054791271686553955,0.017129091545939445,-0.02097371593117714,-0.024332305416464806,-0.001965678995475173,-0.013182011432945728,-0.004708698485046625,-0.0034813557285815477,-0.02370554208755493
